Order_ID,Customer_Name,Customer_Location,Restaurant_Name,Cuisine,Order_Date,Delivery_Time_Minutes,Order_Amount,Delivery_Partner,Payment_Method,Rating,Review_Text,Review_Date,Is_Discount_Applied,Restaurant_Location
ORD002381,Robert Gross,Lake Georgeberg,"Quinn, Savage and West",Japanese,11-05-2024,43,1383.88,Partner D,Credit Card,2,Vote sit blood eight which sit age image poor.,14-01-2025,TRUE,Torresborough
ORD002382,Michael Rivera,New Tinachester,"Fernandez, Hunter and Joseph",Italian,21-03-2023,58,1224.16,Partner A,UPI,4,Cell charge power treatment control because hotel Democrat upon image phone speak heart.,23-01-2024,FALSE,South Elizabeth
ORD002383,Alexandra Carpenter,Campbellville,"Brooks, Johnson and Moore",Italian,28-09-2024,119,1113.32,Partner C,Credit Card,4,Music ready color time quite believe kitchen human against girl quality term son.,22-10-2024,TRUE,Davidmouth
ORD002384,Kelly Conner,Tylertown,Farrell and Sons,Italian,11-01-2024,77,815.35,Partner C,Debit Card,2,Crime learn must shoulder yourself computer would plant relate adult which situation machine.,20-12-2024,TRUE,South Andrew
ORD002385,Christopher Thompson,North Elizabethbury,"Duran, Davenport and Thompson",Thai,24-12-2023,112,1199.5,Partner B,Net Banking,4,Doctor mother scene side effect one increase science discussion now role act chair amount.,22-04-2023,FALSE,South Andrea
ORD002386,Erica Hopkins,East Michele,Monroe Group,Thai,13-07-2024,72,1002.66,Partner C,Net Banking,4,Push suggest college send health week to.,16-11-2024,TRUE,Freemanville
ORD002387,Amber Smith,New Amy,Meyer and Sons,Mexican,23-01-2023,109,1095.91,Partner C,UPI,3,Glass increase hundred successful audience evidence.,07-09-2024,FALSE,South Garrett
ORD002388,Ethan Gilmore,Port Jack,Thomas Inc,Thai,11-12-2024,92,283.05,Partner B,Net Banking,5,Work every nothing list seven arrive parent she.,26-07-2024,FALSE,Andrewsbury
ORD002389,David Davenport,Robertsbury,"Snyder, Gordon and Wheeler",American,16-05-2023,111,1924.75,Partner D,Cash,5,Soldier size write argue toward dark so dog reason.,10-08-2024,FALSE,Kimberlychester
ORD002390,Brandon Green,Nicholasmouth,"Levy, Wang and Ingram",Chinese,05-09-2024,117,1795.03,Partner B,Debit Card,4,Clear Mrs story join war business.,06-02-2023,FALSE,Lake Randyhaven
ORD002391,John Evans,Port Diana,Clark-Caldwell,Italian,10-02-2024,58,271.92,Partner D,Net Banking,2,By city body look dream civil ago modern nature.,10-07-2024,FALSE,Jessicaton
ORD002392,Jessica Evans,Jodifort,"Peters, Savage and Donaldson",Indian,23-08-2024,95,1551.64,Partner A,Net Banking,4,Recent key energy international during everything almost science girl his growth.,13-11-2024,FALSE,Millershire
ORD002393,Penny Martinez,Sotofort,Newton and Sons,American,09-08-2023,58,926.83,Partner B,Debit Card,5,It again become sign like son available event because safe cost dark lawyer.,24-06-2024,FALSE,Guerreroland
ORD002394,Ruth Blake,Nicolehaven,Fuller Ltd,Thai,10-02-2024,114,1880.4,Partner A,UPI,1,Professor race no development four week treat face nation property offer coach.,11-06-2024,TRUE,Garzaton
ORD002395,Stephen Jones,Rodriguezton,Kelly-Montoya,Chinese,28-12-2023,27,420.69,Partner D,Debit Card,1,Development bring they major ask prepare get throw next.,06-11-2023,FALSE,Sheilaton
ORD002396,Anne Bowman,Port Jennifershire,Garrett LLC,American,16-08-2023,31,543.89,Partner A,Credit Card,2,Worry all girl represent director establish party first talk.,23-03-2023,TRUE,Priceberg
ORD002397,Denise Lyons,Briantown,Whitaker-Todd,Japanese,21-07-2024,79,1951.33,Partner D,Debit Card,1,Republican issue size claim add a across almost.,14-09-2023,TRUE,Spencermouth
ORD002398,Charles Herrera,Lake Davidberg,Jones PLC,Indian,30-08-2023,116,1743.26,Partner D,Debit Card,1,Radio shoulder value attorney price three control many each challenge student white.,11-03-2024,TRUE,Ryanland
ORD002399,Jessica Shah,Anthonyland,Nelson LLC,Thai,12-01-2024,61,716.99,Partner D,Debit Card,1,Feel pull kitchen different religious human lot ready.,23-04-2024,TRUE,Ayalaville
ORD002400,Justin Kennedy,Irwinton,Cunningham and Sons,American,05-04-2023,84,275.97,Partner D,Net Banking,3,Government Congress leave discussion purpose these him clear soldier newspaper under treatment cost.,14-02-2024,TRUE,New Johnton
ORD002401,Travis Russell,New Jorge,Ford-Zhang,Chinese,22-10-2024,14,1614.53,Partner A,Net Banking,2,Night remain charge laugh key way bit himself.,26-04-2024,TRUE,West Dominique
ORD002402,Gabriel Harvey,Casestad,"Ferguson, Harris and Alvarez",Japanese,12-10-2023,110,1901.03,Partner D,Credit Card,4,Minute seven near enter my a different her role.,03-07-2024,FALSE,Port Loretta
ORD002403,James Khan,Cassandramouth,"Smith, Lane and Beasley",American,25-01-2023,58,1722.74,Partner D,Credit Card,1,Site foreign stock claim my chance suddenly nice break.,21-08-2023,TRUE,Port Patriciatown
ORD002404,Lori Lee,Lake Andrew,Rivera-Russo,Indian,19-06-2024,24,259.35,Partner D,Cash,3,Pattern house within nothing care exist firm reduce question tree.,28-01-2024,TRUE,East Danaberg
ORD002405,Chad Wright,Randyfurt,"Spencer, Reyes and Pena",Italian,30-05-2024,86,1876.32,Partner D,Debit Card,4,Although able contain well although style imagine call involve by field ok.,25-10-2023,TRUE,Thomasbury
ORD002406,Michael Webster,Lake Jesus,Young-Wilson,Mexican,16-04-2023,30,419.01,Partner C,Credit Card,3,Lawyer meet poor full north fish top other develop young foreign pull.,15-07-2024,TRUE,Port Heidi
ORD002407,Michael Cooper,East Richard,Hernandez-Neal,Thai,05-04-2024,57,1854.54,Partner B,Net Banking,1,Live themselves face hope team trade ball.,30-12-2024,TRUE,Sherryland
ORD002408,Trevor Sloan,West Stephenshire,King Group,Thai,02-09-2023,69,199.12,Partner B,UPI,4,Then evidence few never movie everyone make certain.,10-12-2024,TRUE,New Jermaine
ORD002409,Sandra Davis,Blackburnfort,"King, Fox and Moreno",Japanese,12-09-2023,113,1481.59,Partner A,Debit Card,4,Recent actually hand away Mrs card too.,18-11-2024,TRUE,Lake Katherine
ORD002410,Mr. Ray Kelley MD,Timothybury,Johnson-Brooks,Italian,17-09-2023,83,691.94,Partner D,Cash,1,Peace argue discussion executive visit kid property develop agree idea newspaper.,06-11-2024,TRUE,Port Maria
ORD002411,Taylor Obrien,North Mariastad,"Byrd, Schneider and Cunningham",Japanese,28-10-2024,66,890.76,Partner A,Credit Card,4,School bring explain hair tough student claim center night collection.,21-09-2023,TRUE,New Brendabury
ORD002412,David West,Paulland,Cordova-Arnold,Indian,13-11-2023,14,962.59,Partner C,Debit Card,5,Doctor city face daughter audience tell check experience include indicate around point reduce.,01-12-2024,TRUE,Thomasborough
ORD002413,Amber Cameron,Bennettside,Willis PLC,Indian,17-10-2023,12,795.18,Partner A,Credit Card,3,Team offer spend east another above list court.,29-07-2023,FALSE,East Aaron
ORD002414,Michael Ford,Katherineview,Cook Group,Mexican,12-08-2023,70,949.61,Partner B,Cash,3,Either list not school administration last.,24-06-2023,FALSE,Garciaside
ORD002415,Ronald Carrillo,Lake Jessica,Wilson-Lucas,Mexican,14-08-2023,71,1070.99,Partner D,UPI,4,Each dinner place have tell finish certainly method focus hospital minute.,22-01-2023,FALSE,Lindsaychester
ORD002416,Barbara Ramos,Shannonmouth,Jones LLC,Thai,16-11-2023,38,316.82,Partner B,UPI,1,Listen strong poor environmental position morning.,12-11-2024,TRUE,Emilymouth
ORD002417,Jose Moore,Floresview,Marshall Ltd,Chinese,01-12-2023,93,1433.56,Partner B,Cash,1,Rise wrong idea as suggest eat different attorney believe space street behavior somebody.,19-06-2023,TRUE,Ronniechester
ORD002418,Michael Walter,Brandonton,"Phillips, Johnston and Brown",American,05-03-2023,23,1124.44,Partner A,Debit Card,3,Traditional structure might remain learn half would detail series issue listen.,16-04-2023,TRUE,New Andrewfurt
ORD002419,Nicole Webb MD,Bethanystad,Andersen Group,Mexican,11-12-2023,70,469.46,Partner B,Cash,2,Management current phone glass especially again international according tell before coach leader.,30-01-2023,FALSE,Greenborough
ORD002420,Michael Walsh,Robinfort,Soto Inc,Chinese,11-09-2024,89,1535.35,Partner D,Cash,4,Might huge trip despite main discover time scene.,29-01-2024,FALSE,West Bridget
ORD002421,Darren Gonzalez,Andersonview,Wade-Hall,Mexican,12-09-2024,98,1210.13,Partner B,Debit Card,5,Operation stuff off establish find reality.,04-03-2023,TRUE,West Sharon
ORD002422,Wendy Thompson,East Nicholasmouth,Patterson Group,Indian,13-05-2024,111,1691.49,Partner D,Debit Card,1,Air culture break movie reflect understand world week machine its cell.,02-09-2023,FALSE,South Kenneth
ORD002423,Michele Copeland,Sawyerfort,Lopez-Miranda,Japanese,12-06-2024,12,1790.38,Partner B,Cash,1,Commercial admit vote movie culture method force TV every.,11-07-2023,TRUE,Port Chrischester
ORD002424,Diana Blackburn,Lisaland,Gomez Group,Mexican,21-11-2024,25,499.14,Partner D,Net Banking,1,Free low what return learn later long during avoid.,28-11-2023,TRUE,Dominiquechester
ORD002425,Gregory Allen,Lake Christina,Walters-Murillo,Mexican,02-09-2024,93,112.37,Partner C,Cash,4,Child father source recent big fight central rule.,15-11-2024,TRUE,Brownmouth
ORD002426,Maxwell Hernandez,Hortonbury,Donovan Ltd,American,08-11-2024,106,575.84,Partner A,Cash,2,Tell year Democrat meet even school floor current thousand product we shoulder actually.,13-04-2024,TRUE,Dixonport
ORD002427,Mary Gonzalez,Hawkinsstad,Hall-Hudson,Indian,26-08-2024,94,884.23,Partner C,Cash,3,Purpose total defense message certain direction turn imagine pattern.,13-04-2024,FALSE,Port Hannah
ORD002428,Ashley Campbell,Vincentview,Welch Inc,Italian,31-03-2023,116,1756.92,Partner A,Credit Card,3,Western personal parent population sort country kind enough arrive center then someone protect.,30-10-2024,FALSE,East Susan
ORD002429,Randall Brown,South Lawrenceview,"Kim, Gray and Miller",Thai,10-10-2024,43,1560.4,Partner D,Debit Card,4,Himself foot late kitchen effort nearly hold political growth difficult.,21-04-2024,FALSE,Costafurt
ORD002430,Calvin Dodson,Marshburgh,"Luna, Wade and Carter",Indian,10-08-2024,82,359.42,Partner D,UPI,5,Budget born whether student position kid newspaper consumer important all might rate subject.,26-10-2023,TRUE,Port Donna
ORD002431,Sara Henderson,Kingborough,"Frazier, Drake and Burton",Mexican,28-12-2023,61,700.97,Partner D,Credit Card,5,Reason enough wall government window beautiful yard tonight family play finish.,07-05-2024,FALSE,Crystalborough
ORD002432,Brian Steele,Finleyborough,Schmidt-Neal,Indian,17-11-2023,86,1269.35,Partner C,Cash,3,Will animal mention character security relationship simply group authority.,01-02-2024,FALSE,Port Mark
ORD002433,Jose Davis,Port Michaelshire,Ryan-Schmidt,American,31-10-2023,68,294.22,Partner D,Cash,1,Want fly challenge eight executive second meeting rock population decide grow consumer.,31-01-2023,FALSE,Johnsonton
ORD002434,Melissa Houston,Harrisland,Martinez and Sons,Thai,16-02-2023,33,542.46,Partner B,Cash,3,Drive worry nation laugh federal sea future.,08-08-2023,TRUE,Carlaville
ORD002435,Victoria Bray,South Sharon,Walsh-Boyd,Japanese,01-06-2023,82,460.99,Partner C,Credit Card,4,Hold senior performance you impact woman onto.,16-07-2023,TRUE,Carrside
ORD002436,Jacob Reeves,Gonzalezborough,Matthews-Ferguson,Japanese,17-09-2024,32,1873.35,Partner B,UPI,4,Democratic town issue professional involve image west much increase those off agree place.,02-10-2023,FALSE,Lake Edwardtown
ORD002437,Dawn Bailey,Cantrellberg,Williams LLC,Indian,11-12-2024,76,321.47,Partner A,Cash,5,Military above movie include power protect.,22-02-2023,TRUE,Lake Crystalton
ORD002438,Anthony Cameron,Conwayview,Thompson-Jones,Indian,28-05-2023,74,1206.03,Partner A,Net Banking,1,Computer message single why occur inside he.,08-06-2023,FALSE,New Matthewbury
ORD002439,Mikayla Hall,Lindseystad,Carroll Inc,Italian,07-06-2024,102,781.04,Partner A,Cash,2,Nature stay his assume many gas.,20-02-2024,FALSE,East Sara
ORD002440,Deanna Gamble,Morrowberg,"Alvarez, Henderson and Newman",Mexican,06-06-2024,95,1536.93,Partner B,Debit Card,5,Dog she activity former once environmental.,02-06-2024,TRUE,Lake Cindy
ORD002441,Brian Mckay,Adamborough,"Paul, Smith and Jackson",Italian,13-07-2024,89,1208.16,Partner B,Net Banking,3,It perhaps rich fish hundred degree program relate it action TV.,13-10-2024,TRUE,South Williammouth
ORD002442,Jessica Holloway,Lake Scottview,Lloyd-Cline,Japanese,08-07-2024,55,1227.36,Partner A,Net Banking,4,Majority able blue sell available whether cup pick billion because sometimes high order.,23-04-2024,TRUE,West Robertshire
ORD002443,Erica Lane,Lake Colleenchester,Henry Inc,Mexican,18-06-2024,98,438.75,Partner A,UPI,1,Under book understand too too deal investment radio table.,24-10-2024,FALSE,Davidfurt
ORD002444,Kerry Davis,Jonesland,"Mitchell, Sanders and White",Japanese,13-10-2024,64,1413.13,Partner D,UPI,1,Reflect front deep size house between go beautiful ago peace list.,11-06-2024,FALSE,Brownview
ORD002445,Jessica Skinner,Lake David,Adams-Rodriguez,Mexican,04-07-2023,92,1345.24,Partner B,Debit Card,5,Practice situation hear future collection must face late history news.,07-11-2023,FALSE,Port Andrew
ORD002446,Jennifer Davis,Jamesville,Reed Ltd,Japanese,14-12-2024,30,1470.31,Partner C,UPI,2,Indicate strong quickly full hard tell home property market culture century reflect once.,07-02-2023,TRUE,Katherinemouth
ORD002447,Annette Morales,Port Anne,Santiago LLC,Italian,13-06-2023,39,582.15,Partner A,Net Banking,3,News political business tend surface reveal bar discussion add eight.,24-06-2024,TRUE,Silvabury
ORD002448,Anna Hicks,Holmeschester,"Williams, Peterson and Richard",Italian,17-06-2024,33,720.49,Partner A,Cash,1,Travel none however mention feeling that product.,02-07-2024,FALSE,Georgeton
ORD002449,Brittany Tate,New Michael,Jackson-Figueroa,Thai,08-03-2023,103,1220.78,Partner A,Debit Card,4,Authority school available blue only heart what likely test magazine prepare win control.,14-02-2024,TRUE,West Anafort
ORD002450,Shawn Thomas,Garcialand,Pierce Group,Mexican,23-02-2023,51,1792.48,Partner D,Net Banking,1,Tree carry writer authority relate glass apply evening quite garden.,25-03-2024,TRUE,West Kennethfurt
ORD002451,Dennis Tran,East Nicholas,"Hart, Torres and Hernandez",Thai,29-02-2024,72,1078.19,Partner A,Net Banking,3,Wish speech must act rich father save everybody use matter find image.,03-07-2024,FALSE,Lake Thomas
ORD002452,Robert Brewer,North Tylerfurt,"Wright, Rios and Anderson",American,03-08-2023,112,380.26,Partner A,Cash,2,When process civil summer face gas.,27-06-2023,FALSE,North Jasonview
ORD002453,James Brennan,Johnland,Guerra LLC,American,07-08-2024,91,1860.9,Partner A,Debit Card,4,How star article recent staff surface ten tend ok.,01-08-2023,FALSE,North Carol
ORD002454,Valerie Williams,Joyshire,"Evans, Hughes and Smith",Thai,16-02-2024,78,888.9,Partner A,Debit Card,3,Perform real understand at them development avoid.,30-05-2024,TRUE,Mollyhaven
ORD002455,Susan Bailey,New Janice,Peterson-Sutton,Italian,26-02-2023,75,1806.06,Partner B,Cash,5,Music who wear imagine against its rate.,10-07-2023,FALSE,New Arthur
ORD002456,Stephanie Ward,Justinbury,Parsons-Hardy,Chinese,27-06-2023,52,936.21,Partner A,UPI,2,Push positive different usually about nature discussion between local.,24-06-2023,FALSE,Brookstown
ORD002457,Jonathan Smith,Lake Wayne,"Carroll, Robinson and Fields",Indian,18-02-2023,36,167.09,Partner D,Cash,4,Parent interesting smile member career great meet then child describe leave always people.,02-08-2024,TRUE,North Kathleenport
ORD002458,Dr. Darlene Torres,Randallberg,"Navarro, Burton and Holmes",Italian,10-12-2024,113,1593.28,Partner C,Cash,4,Issue recent team tax between specific seat increase exist eye.,16-01-2024,FALSE,Jessicaburgh
ORD002459,Brandon Lewis,Smithshire,Welch-Johnson,Chinese,23-01-2024,25,1232.38,Partner A,Cash,2,Community reveal lose difficult serve PM place simple.,03-12-2023,TRUE,West Amy
ORD002460,Justin Chase,Lake Christopher,"Griffin, Pacheco and Wright",Thai,29-03-2024,28,1998.02,Partner A,Cash,3,Strong identify member drug simple food only consumer knowledge once.,27-12-2023,TRUE,South Edgar
ORD002461,Joshua Weiss,Ernestbury,"Hernandez, Richards and Blair",Italian,07-06-2023,70,1631.03,Partner A,UPI,2,Themselves position notice number court himself away.,04-06-2024,TRUE,New Tonya
ORD002462,Traci Harris,South Alyssa,Sweeney LLC,American,09-12-2024,98,148.38,Partner D,Cash,1,Material better power buy choice rich hospital reason degree professional entire business second.,10-11-2024,FALSE,East Charlesview
ORD002463,Alison Parks,South Sandra,Hall LLC,Indian,13-02-2023,118,534.83,Partner A,Credit Card,3,Degree long goal figure toward firm pass statement consider road cup material must.,26-03-2023,FALSE,East Donna
ORD002464,Omar Ramirez,North Samuel,Porter-Hill,Thai,14-01-2024,16,188,Partner D,UPI,3,Coach sound build camera might new race they forget Republican teacher grow.,18-03-2024,FALSE,Butlerville
ORD002465,Gabriel Mcgrath,Baldwinberg,Foley and Sons,Italian,06-12-2024,50,1609.35,Partner C,Net Banking,5,Very according road step after film.,29-08-2024,TRUE,Lewisport
ORD002466,Alex Webb,Torresfurt,Weaver-Everett,Indian,02-10-2024,89,1701.72,Partner B,UPI,1,Daughter thing few green design according dog.,21-03-2023,FALSE,Martinezville
ORD002467,Peter Scott,Port Lisachester,"Richardson, Nichols and Barnes",Mexican,10-12-2023,27,751.62,Partner A,Cash,4,Low great cultural generation human discuss provide long spring up science foreign new.,08-01-2024,FALSE,Cruzfort
